YEAR,MONTH_NUM,CPLX_FLIGHT_HRS,CPLX_INTER,VERTICAL_INTER_HRS,HORIZ_INTER_HRS,SPEED_INTER_HRS,FLT_DATE
2014,1,262.218333333333,44.965,3.31083333333333,22.6091666666667,4.30333333333333,2014-01-02
2014,1,167.529166666667,26.8983333333333,4.2975,10.6708333333333,10.1358333333333,2014-01-02
2014,1,28.9116666666667,0.865,0.151666666666667,0.41,0.0616666666666667,2014-01-02
2014,1,153.609166666667,4.88083333333333,0.23,2.125,1.3025,2014-01-02
2014,1,1304.67666666667,193.961666666667,45.095,107.3525,29.0808333333333,2014-01-02
2014,1,29.5916666666667,0.658333333333333,0.0191666666666667,0.3375,0.0425,2014-01-02
2014,1,2253.21416666667,329.3025,124.341666666667,145.095,99.3875,2014-01-02
2014,1,799.025833333333,47.15,6.025,17.2108333333333,4.025,2014-01-02
2014,1,365.569166666667,20.2058333333333,3.725,11.5175,3.795,2014-01-02
2014,1,104.920833333333,3.85083333333333,0.315833333333333,1.99166666666667,0.4425,2014-01-02
2014,1,853.810833333333,53.9291666666667,7.52666666666667,26.9458333333333,11.105,2014-01-02
2014,1,598.916666666667,52.5183333333333,2.09583333333333,17.32,3.10333333333333,2014-01-02
2014,1,330.113333333333,26.0008333333333,1.19083333333333,12.6666666666667,1.595,2014-01-02
2014,1,125.418333333333,7.90833333333333,0.335833333333333,2.47916666666667,1.045,2014-01-02
2014,1,575.8875,80.5183333333333,24.9883333333333,48.9783333333333,22.4358333333333,2014-01-02
2014,1,79.8833333333333,9.79083333333333,1.19083333333333,5.76333333333333,1.14333333333333,2014-01-02
2014,1,989.7175,62.2991666666667,2.86416666666667,28.3533333333333,8.77333333333333,2014-01-02
2014,1,500.0275,74.0858333333333,8.82166666666667,36.1291666666667,13.7883333333333,2014-01-03
2014,1,38.8633333333333,0.8575,0.0391666666666667,0.358333333333333,0.0225,2014-01-03
2014,1,66.9183333333333,4.6375,0.166666666666667,1.5225,0.345833333333333,2014-01-03
2014,1,491.423333333333,55.8533333333333,11.28,30.4,14.8175,2014-01-03
2014,1,607.081666666667,19.4708333333333,5.15083333333333,9.29083333333333,5.19166666666667,2014-01-03
2014,1,354.65,31.3658333333333,2.93083333333333,8.61333333333333,2.79916666666667,2014-01-03
2014,1,140.060833333333,12.7025,5.05416666666667,7.19166666666667,5.27,2014-01-03
2014,1,340.079166666667,29.5058333333333,1.775,16.1108333333333,4.4425,2014-01-03
2014,1,287.7325,19.715,2.90333333333333,8.09083333333333,2.165,2014-01-03
2014,1,2352.89916666667,333.7325,87.525,195.5525,83.7591666666667,2014-01-03
2014,1,2214.35,300.849166666667,45.8125,99.4791666666667,46.5125,2014-01-03
2014,1,4256.23166666667,618.555,88.165,260.876666666667,96.4,2014-01-03
2014,1,161.755,9.77333333333333,1.34583333333333,2.97916666666667,1.95666666666667,2014-01-03
2014,1,2781.75916666667,300.4975,39.725,112.375,40.89,2014-01-03
2014,1,1879.2275,134.290833333333,34.5158333333333,75.5658333333333,23.1958333333333,2014-01-03
2014,1,202.099166666667,4.78166666666667,1.0325,1.535,1.36416666666667,2014-01-03
2014,1,689.076666666667,28.0491666666667,2.00333333333333,10.185,2.97,2014-01-03
2014,1,420.020833333333,46.085,3.32583333333333,20.3225,6.65416666666667,2014-01-03
2014,1,516.895,34.34,4.69416666666667,11.9816666666667,7.855,2014-01-03
2014,1,806.378333333333,37.0716666666667,6.20833333333333,19.0725,6.51,2014-01-03
2014,1,191.040833333333,11.8566666666667,1.04,5.5925,1.5125,2014-01-03
2014,1,230.405,34.1258333333333,2.48416666666667,15.9516666666667,5.9275,2014-01-03
2014,1,172.125,26.8475,4.4275,11.3733333333333,10.065,2014-01-03
2014,1,26.1975,0.576666666666667,0.154166666666667,0.2325,0.0716666666666667,2014-01-03
2014,1,163.301666666667,2.66583333333333,0.383333333333333,1.2375,0.83,2014-01-03
2014,1,1412.4425,220.079166666667,56.62,123.811666666667,48.3025,2014-01-03
2014,1,35.08,1.16333333333333,0.0275,0.430833333333333,0.09,2014-01-03
2014,1,2474.63833333333,433.266666666667,175.028333333333,204.168333333333,132.685,2014-01-03
2014,1,774.591666666667,43.4483333333333,5.55833333333333,15.4083333333333,4.77083333333333,2014-01-03
2014,1,395.665833333333,23.2575,4.30833333333333,12.75,5.0,2014-01-03
2014,1,108.95,3.8975,0.356666666666667,2.005,0.4225,2014-01-03
2014,1,805.784166666667,48.6216666666667,8.49416666666667,25.8083333333333,12.2383333333333,2014-01-03
2014,1,636.063333333333,53.4891666666667,2.6225,18.5891666666667,5.90916666666667,2014-01-03
2014,1,351.576666666667,28.55,1.515,14.4033333333333,4.3075,2014-01-03
2014,1,129.540833333333,9.19666666666667,0.428333333333333,2.50166666666667,0.745,2014-01-03
2014,1,601.800833333333,94.1008333333333,25.1833333333333,57.6175,21.2,2014-01-03
2014,1,83.89,9.57166666666667,0.93,6.09416666666667,2.07583333333333,2014-01-03
2014,1,973.809166666667,52.6391666666667,2.715,22.2283333333333,7.14166666666667,2014-01-03
2014,1,456.94,66.4758333333333,7.40416666666667,33.1933333333333,17.9,2014-01-04
2014,1,41.4741666666667,1.415,0.07,0.416666666666667,0.220833333333333,2014-01-04
2014,1,81.4983333333333,5.5375,0.195,2.06583333333333,0.254166666666667,2014-01-04
2014,1,518.075833333333,59.5875,12.5675,34.3816666666667,15.585,2014-01-04
2014,1,349.8275,7.28416666666667,1.71416666666667,3.38,1.23833333333333,2014-01-04
2014,1,372.7525,34.9275,2.695,9.40666666666667,3.66916666666667,2014-01-04
2014,1,102.000833333333,7.66166666666667,2.65833333333333,4.15916666666667,3.28333333333333,2014-01-04
2014,1,371.595,32.9133333333333,1.4975,17.5091666666667,5.0475,2014-01-04
2014,1,289.1125,21.8433333333333,2.93833333333333,9.91,2.04416666666667,2014-01-04
2014,1,2184.94166666667,322.681666666667,83.0016666666667,186.735833333333,84.425,2014-01-04
2014,1,2220.51416666667,305.6725,42.9225,101.743333333333,53.8008333333333,2014-01-04
2014,1,4421.055,751.596666666667,99.5158333333333,302.485,96.8733333333333,2014-01-04
2014,1,150.015833333333,8.90166666666667,1.08833333333333,2.91916666666667,1.55333333333333,2014-01-04
2014,1,2976.11666666667,360.485,39.6225,120.856666666667,36.205,2014-01-04
2014,1,1893.91583333333,139.224166666667,31.9433333333333,77.4858333333333,20.4616666666667,2014-01-04
2014,1,180.1275,3.94666666666667,0.695,1.2375,0.795833333333333,2014-01-04
2014,1,763.14,37.0808333333333,1.6525,12.885,2.19666666666667,2014-01-04
2014,1,440.744166666667,50.3908333333333,2.9575,24.3716666666667,12.0741666666667,2014-01-04
2014,1,436.4275,19.2541666666667,1.4125,5.80583333333333,3.42583333333333,2014-01-04
2014,1,609.459166666667,26.2075,3.08666666666667,13.6083333333333,4.34166666666667,2014-01-04
2014,1,181.294166666667,10.935,0.84,5.33916666666667,1.31916666666667,2014-01-04
2014,1,255.895833333333,41.9508333333333,2.46666666666667,21.1866666666667,8.71,2014-01-04
2014,1,136.065833333333,19.6266666666667,3.11666666666667,8.7925,7.0675,2014-01-04
2014,1,25.8733333333333,0.584166666666667,0.145,0.304166666666667,0.0575,2014-01-04
2014,1,140.435,3.18916666666667,0.145,1.45083333333333,0.731666666666667,2014-01-04
2014,1,1373.48583333333,213.5975,48.9333333333333,123.284166666667,38.6116666666667,2014-01-04
2014,1,34.68,0.988333333333333,0.0283333333333333,0.515833333333333,0.269166666666667,2014-01-04
2014,1,2317.71333333333,366.401666666667,129.401666666667,157.408333333333,95.1233333333333,2014-01-04
2014,1,1081.51083333333,89.0116666666667,8.05416666666667,31.57,4.42583333333333,2014-01-04
2014,1,345.451666666667,19.3025,2.76,10.5933333333333,3.91583333333333,2014-01-04
2014,1,107.2175,3.97666666666667,0.453333333333333,2.24083333333333,0.570833333333333,2014-01-04
2014,1,805.311666666667,54.9441666666667,6.28583333333333,26.4416666666667,14.5608333333333,2014-01-04
2014,1,640.558333333333,51.4316666666667,1.60083333333333,18.5875,11.1216666666667,2014-01-04
2014,1,368.869166666667,28.9183333333333,1.62416666666667,13.6125,5.0175,2014-01-04
2014,1,134.750833333333,10.1191666666667,0.474166666666667,2.71583333333333,1.1625,2014-01-04
2014,1,653.214166666667,114.543333333333,38.5283333333333,71.99,31.8125,2014-01-04
2014,1,100.621666666667,11.8316666666667,1.56416666666667,7.80166666666667,2.00666666666667,2014-01-04
2014,1,1078.25,69.6591666666667,3.02333333333333,33.1583333333333,11.3116666666667,2014-01-04
2014,1,487.168333333333,71.6533333333333,9.875,37.4458333333333,11.5933333333333,2014-01-05
2014,1,32.8933333333333,0.8775,0.0566666666666667,0.408333333333333,0.176666666666667,2014-01-05
2014,1,94.87,8.13666666666667,0.255,2.45333333333333,0.6075,2014-01-05
2014,1,510.198333333333,61.5375,11.3875,34.1,11.5808333333333,2014-01-05
2014,1,563.0875,18.32,4.85083333333333,9.4975,4.05583333333333,2014-01-05
2014,1,388.521666666667,35.7775,2.715,8.97333333333333,5.46333333333333,2014-01-05
2014,1,124.211666666667,10.935,4.24833333333333,6.04833333333333,4.54416666666667,2014-01-05
2014,1,400.9575,40.6516666666667,1.52916666666667,20.0575,3.52333333333333,2014-01-05
2014,1,364.699166666667,30.2916666666667,4.44166666666667,11.8725,2.92166666666667,2014-01-05
2014,1,2269.17833333333,322.7875,85.9475,189.670833333333,77.1766666666667,2014-01-05
2014,1,2318.775,308.489166666667,45.8208333333333,102.3675,54.4625,2014-01-05
2014,1,4626.96,737.2075,114.181666666667,310.105,107.6725,2014-01-05
2014,1,149.923333333333,9.40083333333333,1.1575,2.94416666666667,2.09416666666667,2014-01-05
2014,1,2806.07166666667,327.379166666667,36.8125,119.786666666667,30.9116666666667,2014-01-05
2014,1,1971.35416666667,138.566666666667,36.6166666666667,79.14,23.3058333333333,2014-01-05
2014,1,177.474166666667,3.85,0.739166666666667,1.185,0.965,2014-01-05
2014,1,910.249166666667,51.73,2.34,16.0975,3.2975,2014-01-05
2014,1,418.129166666667,47.2741666666667,2.91083333333333,20.5058333333333,7.11583333333333,2014-01-05
2014,1,555.569166666667,33.8558333333333,4.1325,10.3375,6.68333333333333,2014-01-05
2014,1,747.240833333333,33.3741666666667,5.17583333333333,16.8666666666667,5.575,2014-01-05
2014,1,166.9775,10.7966666666667,0.610833333333333,5.255,1.25583333333333,2014-01-05
2014,1,232.630833333333,34.6291666666667,2.73333333333333,17.4558333333333,5.44583333333333,2014-01-05
2014,1,170.4275,28.0066666666667,4.35416666666667,12.835,10.3241666666667,2014-01-05
2014,1,30.8975,1.08916666666667,0.108333333333333,0.425833333333333,0.0333333333333333,2014-01-05
2014,1,166.701666666667,4.11083333333333,0.2725,1.72916666666667,1.24583333333333,2014-01-05
2014,1,1453.385,221.9875,56.1491666666667,125.124166666667,41.1908333333333,2014-01-05
2014,1,37.4958333333333,1.14583333333333,0.0233333333333333,0.64,0.310833333333333,2014-01-05
2014,1,2454.19916666667,410.640833333333,161.190833333333,185.065833333333,119.274166666667,2014-01-05
2014,1,871.310833333333,58.7875,6.305,19.335,3.78333333333333,2014-01-05
2014,1,371.199166666667,20.9608333333333,3.67083333333333,12.0333333333333,3.57166666666667,2014-01-05
2014,1,110.294166666667,4.9325,0.345833333333333,2.54833333333333,0.835,2014-01-05
2014,1,793.853333333333,49.6516666666667,6.95916666666667,25.3341666666667,13.1058333333333,2014-01-05
2014,1,675.335,56.2408333333333,2.475,21.2966666666667,11.41,2014-01-05
2014,1,414.239166666667,38.0975,2.27083333333333,17.5316666666667,4.94416666666667,2014-01-05
2014,1,125.173333333333,7.1025,0.340833333333333,2.10666666666667,1.05333333333333,2014-01-05
2014,1,638.2625,102.553333333333,35.2275,63.6325,28.355,2014-01-05
2014,1,92.4425,11.22,1.09333333333333,6.6575,1.69083333333333,2014-01-05
2014,1,1007.34583333333,58.1666666666667,2.38166666666667,26.3925,13.5833333333333,2014-01-05
2014,1,477.283333333333,65.465,9.0025,33.0525,11.665,2014-01-06
2014,1,37.1633333333333,1.02666666666667,0.0658333333333333,0.459166666666667,0.186666666666667,2014-01-06
2014,1,74.3391666666667,4.98416666666667,0.218333333333333,1.6425,0.310833333333333,2014-01-06
2014,1,496.643333333333,54.99,11.4158333333333,27.375,11.3758333333333,2014-01-06
2014,1,655.418333333333,23.2191666666667,6.58083333333333,11.1891666666667,6.26416666666667,2014-01-06
2014,1,346.528333333333,28.9083333333333,2.125,7.68666666666667,1.9625,2014-01-06
2014,1,147.745,16.6916666666667,6.22166666666667,9.085,7.49,2014-01-06
2014,1,352.600833333333,29.0866666666667,1.5025,14.5358333333333,1.59416666666667,2014-01-06
2014,1,322.151666666667,26.7125,3.02333333333333,10.0191666666667,2.01833333333333,2014-01-06
2014,1,2407.96416666667,363.124166666667,94.4675,209.83,94.6966666666667,2014-01-06
2014,1,2146.2375,291.593333333333,44.3283333333333,93.9825,54.1066666666667,2014-01-06
2014,1,4190.81083333333,578.0675,94.1508333333333,241.73,104.188333333333,2014-01-06
2014,1,150.301666666667,8.88333333333333,1.19,2.49583333333333,2.2875,2014-01-06
2014,1,2539.19166666667,252.924166666667,33.0025,96.1433333333333,34.0425,2014-01-06
2014,1,1862.93083333333,129.725,33.9558333333333,71.9183333333333,22.0266666666667,2014-01-06
2014,1,176.993333333333,4.41583333333333,0.886666666666667,1.23666666666667,1.465,2014-01-06
2014,1,764.920833333333,34.7758333333333,2.18083333333333,11.7041666666667,2.4975,2014-01-06
2014,1,411.421666666667,42.9708333333333,2.88583333333333,18.0366666666667,4.30833333333333,2014-01-06
2014,1,549.886666666667,37.6808333333333,4.6225,10.45,8.48083333333333,2014-01-06
2014,1,773.6,35.2108333333333,6.0625,17.3116666666667,8.23,2014-01-06
2014,1,177.6025,11.5091666666667,0.989166666666667,5.79833333333333,1.86916666666667,2014-01-06
2014,1,202.303333333333,25.4066666666667,2.3425,11.8216666666667,3.66083333333333,2014-01-06
2014,1,189.23,30.7866666666667,5.81166666666667,12.5208333333333,12.86,2014-01-06
2014,1,29.1333333333333,0.625,0.128333333333333,0.27,0.1125,2014-01-06
2014,1,150.008333333333,3.34583333333333,0.111666666666667,1.44833333333333,0.89,2014-01-06
2014,1,1429.5775,247.06,62.4516666666667,133.296666666667,61.1341666666667,2014-01-06
2014,1,34.6225,1.18916666666667,0.0241666666666667,0.3525,0.298333333333333,2014-01-06
2014,1,2521.165,464.011666666667,190.889166666667,213.174166666667,150.796666666667,2014-01-06
2014,1,713.731666666667,38.3575,4.4025,14.0258333333333,3.81916666666667,2014-01-06
2014,1,410.4,23.8975,4.40083333333333,13.0508333333333,6.72666666666667,2014-01-06
2014,1,101.469166666667,3.89416666666667,0.4025,1.95916666666667,0.650833333333333,2014-01-06
2014,1,781.966666666667,48.575,7.2075,25.24,12.5766666666667,2014-01-06
2014,1,628.0525,51.0183333333333,2.27083333333333,17.4116666666667,4.86916666666667,2014-01-06
2014,1,361.2,25.7666666666667,1.89583333333333,12.435,1.58083333333333,2014-01-06
2014,1,140.000833333333,9.205,0.588333333333333,3.27666666666667,1.875,2014-01-06
2014,1,570.8675,85.435,23.2908333333333,51.0125,21.4233333333333,2014-01-06
2014,1,73.3766666666667,6.42166666666667,0.793333333333333,3.8675,0.793333333333333,2014-01-06
2014,1,863.611666666667,42.8366666666667,1.92416666666667,16.2925,9.56583333333333,2014-01-06
2014,1,426.005,54.8483333333333,7.28416666666667,26.91,13.9766666666667,2014-01-07
2014,1,42.0883333333333,1.285,0.1025,0.533333333333333,0.344166666666667,2014-01-07
2014,1,65.5408333333333,4.22916666666667,0.0891666666666667,1.45083333333333,0.205833333333333,2014-01-07
2014,1,458.280833333333,46.1091666666667,9.33666666666667,23.0641666666667,12.705,2014-01-07
2014,1,621.4075,20.9483333333333,5.97416666666667,10.1975,5.755,2014-01-07
2014,1,317.311666666667,26.9316666666667,2.43416666666667,7.37166666666667,1.04583333333333,2014-01-07
2014,1,152.3825,15.655,5.96333333333333,8.29833333333333,7.6875,2014-01-07
2014,1,313.170833333333,23.7441666666667,1.48666666666667,11.2858333333333,2.4675,2014-01-07
2014,1,306.55,22.6633333333333,3.34666666666667,9.0575,2.25083333333333,2014-01-07
2014,1,2294.12,309.140833333333,85.3941666666667,175.955,98.9683333333333,2014-01-07
2014,1,2083.91333333333,264.550833333333,42.0625,92.72,45.5775,2014-01-07
2014,1,3729.74083333333,445.470833333333,73.8575,181.87,83.93,2014-01-07
2014,1,138.7875,7.1275,0.984166666666667,2.295,2.29083333333333,2014-01-07
2014,1,2272.48333333333,194.74,24.6516666666667,68.75,26.8658333333333,2014-01-07
2014,1,1767.36666666667,110.998333333333,30.6066666666667,59.84,21.6191666666667,2014-01-07
2014,1,217.030833333333,6.0225,1.4275,1.94916666666667,2.29,2014-01-07
2014,1,655.079166666667,26.9816666666667,1.93916666666667,9.0425,1.96333333333333,2014-01-07
2014,1,375.443333333333,37.8683333333333,2.065,16.3333333333333,6.73916666666667,2014-01-07
2014,1,543.785833333333,31.0883333333333,1.6025,7.07,5.00666666666667,2014-01-07
2014,1,821.525,36.3058333333333,7.82333333333333,17.4766666666667,10.7258333333333,2014-01-07
2014,1,158.601666666667,8.48166666666667,0.781666666666667,3.66916666666667,1.63166666666667,2014-01-07
2014,1,189.246666666667,21.5758333333333,1.42583333333333,10.0858333333333,4.7775,2014-01-07
2014,1,171.930833333333,26.2641666666667,4.7375,10.6741666666667,11.1858333333333,2014-01-07
2014,1,22.4941666666667,0.439166666666667,0.0775,0.1625,0.0233333333333333,2014-01-07
2014,1,159.115,3.24166666666667,0.205,1.1525,0.4475,2014-01-07
2014,1,1293.29,193.034166666667,50.6216666666667,102.4575,57.695,2014-01-07
2014,1,32.8508333333333,1.07916666666667,0.005,0.32,0.325,2014-01-07
2014,1,2239.26583333333,356.745,142.531666666667,157.671666666667,117.68,2014-01-07
2014,1,635.230833333333,30.2525,3.69166666666667,10.2966666666667,2.47,2014-01-07
2014,1,376.269166666667,19.4241666666667,3.5075,10.2133333333333,5.53333333333333,2014-01-07
2014,1,97.8508333333333,3.2475,0.3425,1.47083333333333,0.718333333333333,2014-01-07
2014,1,821.150833333333,51.9341666666667,8.73583333333333,27.7575,16.87,2014-01-07
2014,1,586.596666666667,45.5166666666667,2.00333333333333,16.3516666666667,4.98416666666667,2014-01-07
2014,1,315.88,23.0333333333333,1.355,10.0675,1.92083333333333,2014-01-07
2014,1,162.535833333333,13.86,0.6525,4.0425,2.925,2014-01-07
2014,1,521.6025,64.2383333333333,18.4491666666667,38.2575,19.2075,2014-01-07
2014,1,67.2408333333333,6.13416666666667,0.606666666666667,3.58583333333333,0.595,2014-01-07
2014,1,874.958333333333,44.7825,1.90666666666667,18.2208333333333,9.76583333333333,2014-01-07
2014,1,462.9975,56.175,9.27166666666667,27.22,17.8041666666667,2014-01-08
2014,1,32.4441666666667,0.675,0.035,0.335,0.120833333333333,2014-01-08
2014,1,64.0833333333333,3.54416666666667,0.185833333333333,1.15833333333333,0.1875,2014-01-08
2014,1,489.716666666667,50.35,10.3883333333333,26.6108333333333,18.41,2014-01-08
2014,1,635.3275,21.8558333333333,6.5975,10.8641666666667,5.63416666666667,2014-01-08
2014,1,325.506666666667,29.1983333333333,2.46,7.5775,2.33083333333333,2014-01-08
2014,1,153.994166666667,14.6058333333333,5.85916666666667,8.0325,7.15083333333333,2014-01-08
2014,1,331.218333333333,27.7,1.23333333333333,13.3275,3.60833333333333,2014-01-08
2014,1,304.210833333333,20.1591666666667,2.82416666666667,7.45833333333333,1.845,2014-01-08
2014,1,2412.62666666667,319.6225,93.0366666666667,179.655,110.5825,2014-01-08
2014,1,2164.18083333333,288.2125,45.0525,95.7541666666667,51.9816666666667,2014-01-08
2014,1,3895.68583333333,463.715833333333,77.0633333333333,197.680833333333,83.6716666666667,2014-01-08
2014,1,155.61,10.855,1.52333333333333,3.08583333333333,2.575,2014-01-08
2014,1,2237.135,183.784166666667,24.4633333333333,64.1158333333333,27.6908333333333,2014-01-08
2014,1,1809.11666666667,115.3825,30.8058333333333,63.6933333333333,21.7216666666667,2014-01-08
2014,1,230.764166666667,5.90833333333333,1.51333333333333,1.90333333333333,2.1,2014-01-08
2014,1,672.013333333333,26.9058333333333,2.64166666666667,10.335,2.9625,2014-01-08
2014,1,391.096666666667,42.2566666666667,2.81083333333333,17.7958333333333,12.3016666666667,2014-01-08
2014,1,542.24,26.5725,1.47583333333333,7.02166666666667,3.62666666666667,2014-01-08
2014,1,890.805,41.9108333333333,8.2425,19.4091666666667,10.4683333333333,2014-01-08
2014,1,178.389166666667,10.7833333333333,0.845,4.6625,1.5925,2014-01-08
2014,1,207.81,26.8916666666667,2.47416666666667,12.6225,7.41583333333333,2014-01-08
2014,1,172.535833333333,25.0975,4.77666666666667,10.6575,10.3633333333333,2014-01-08
2014,1,23.6041666666667,0.5375,0.12,0.235,0.0691666666666667,2014-01-08
2014,1,156.251666666667,5.85166666666667,0.301666666666667,1.645,0.630833333333333,2014-01-08
2014,1,1364.89833333333,198.723333333333,53.775,106.660833333333,55.7983333333333,2014-01-08
2014,1,32.1883333333333,0.744166666666667,0.0158333333333333,0.340833333333333,0.270833333333333,2014-01-08
2014,1,2212.3,307.92,117.0825,138.195833333333,107.866666666667,2014-01-08
2014,1,650.0,39.5883333333333,4.74,13.0866666666667,2.775,2014-01-08
2014,1,402.794166666667,22.3741666666667,3.66166666666667,11.8866666666667,4.83,2014-01-08
2014,1,110.33,4.5025,0.380833333333333,2.23416666666667,0.856666666666667,2014-01-08
2014,1,889.610833333333,57.7575,10.3408333333333,29.1916666666667,19.1541666666667,2014-01-08
2014,1,585.7275,47.8691666666667,1.88833333333333,15.9891666666667,9.67833333333333,2014-01-08
2014,1,325.330833333333,25.0183333333333,1.52333333333333,10.9441666666667,3.13083333333333,2014-01-08
2014,1,134.88,9.51416666666667,0.476666666666667,3.0175,1.72,2014-01-08
2014,1,560.968333333333,78.2558333333333,22.1641666666667,45.9925,22.4983333333333,2014-01-08
2014,1,71.72,5.77333333333333,0.8425,3.60333333333333,1.0,2014-01-08
2014,1,948.513333333333,54.0625,2.68666666666667,21.8133333333333,12.0083333333333,2014-01-08
2014,1,476.1325,58.8925,9.3675,31.1616666666667,17.4283333333333,2014-01-09
